timestamp,inputOffset,resultOffset,sourceCount,inputLag,resultLag,kafkaQueueTimeP50,kafkaQueueTimeP95,kafkaQueueTimeP99,latencyMedian,latencyP95,latencyP99,latencyTail,avgCpu,avgInput,avgProcess,queueSize,numExecutors,numLambdaExecutors
1782511673378,-1,-1,13207145,-1,-1,358.734375,5870.556,6911.093406,6165.0,6165.0,6165.0,11123.0,0.3558,200000.0,145445.0,1592855.0,12,160
1782511680178,-1,-1,14355398,-1,-1,359.645161,6331.916666,7864.104545,6454.0,6454.0,6454.0,39807.0,0.3748,50000.0,167315.4,944602.0,12,160
1782511686994,-1,-1,14771827,-1,-1,361.419354,7365.782222,9837.05,11469.0,11469.0,11469.0,14662.0,0.1628,50000.0,57600.0,878173.0,12,160
1782511693818,-1,-1,15169830,-1,-1,364.859375,12839.041666,16132.871428,13283.0,13283.0,13283.0,51658.0,0.164,50000.0,56965.0,830170.0,12,160
1782511700622,-1,-1,15568885,-1,-1,365.125,13361.785714,16132.871428,12239.0,12239.0,12239.0,22737.0,0.1553,50000.0,57005.6,781115.0,12,160
1782511707462,-1,-1,15910779,-1,-1,369.796875,13710.791666,17592.785714,8756.0,8756.0,8756.0,23852.0,0.164,50000.0,57186.8,731173.0,12,160
1782511714274,-1,-1,16311417,-1,-1,379.079365,14663.944444,18607.619718,8476.0,8476.0,8476.0,20763.0,0.16,50000.0,57118.0,688583.0,12,160
1782511721107,-1,-1,16713186,-1,-1,910.934782,15603.444444,18607.619718,7721.0,7721.0,7721.0,20800.0,0.1563,50000.0,57451.2,636814.0,12,160
1782511727935,-1,-1,17111827,-1,-1,1159.377551,15603.444444,18607.619718,6372.0,6372.0,6372.0,18741.0,0.1505,50000.0,57000.0,588173.0,12,160
1782511734742,-1,-1,17511242,-1,-1,1647.201834,15697.887323,18607.619718,7075.0,7075.0,7075.0,18762.0,0.151,200000.0,57383.0,688758.0,12,160
1782511741567,-1,-1,18476186,-1,-1,2342.934693,15697.887323,18607.619718,3133.0,3133.0,3133.0,13320.0,0.3475,200000.0,199439.8,927252.0,12,160
1782511748386,-1,-1,19870475,-1,-1,2367.526315,15697.887323,18607.619718,2795.0,2795.0,2795.0,9062.0,0.4,200000.0,199411.0,929525.0,12,160
1782511755206,-1,-1,20897443,-1,-1,2469.111111,15670.271428,18607.619718,4647.0,4647.0,4647.0,8980.0,0.3171,200000.0,136570.2,1302557.0,12,160
1782511762023,-1,-1,22087052,-1,-1,2532.210526,15670.271428,18607.619718,5410.0,5410.0,5410.0,12198.0,0.3332,200000.0,184180.4,1512948.0,12,160
1782511768887,-1,-1,23244608,-1,-1,3060.947643,15670.271428,18607.619718,6683.0,6683.0,6683.0,13813.0,0.3463,0.0,152321.8,605392.0,11,160
1782511775674,-1,-1,23794051,-1,-1,3310.065573,15670.271428,18607.619718,11103.0,11103.0,11103.0,16100.0,0.2149,0.0,65147.0,55949.0,11,160
1782511782483,-1,-1,23850000,-1,-1,3310.065573,15670.271428,18607.619718,14038.0,14038.0,14038.0,14700.0,0.0469,0.0,0.0,0.0,11,160
