timestamp,inputOffset,resultOffset,sourceCount,inputLag,resultLag,kafkaQueueTimeP50,kafkaQueueTimeP95,kafkaQueueTimeP99,latencyMedian,latencyP95,latencyP99,latencyTail,avgCpu,avgInput,avgProcess,queueSize,numExecutors,numLambdaExecutors
1781923492954,23850000,6092124,7631796,16218204,17757876,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0135,0.0,0.0,16218104.0,8,0
1781923505135,23850000,6092124,7631796,16218204,17757876,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0133,0.0,0.0,16218104.0,8,0
1781923517222,23850000,6092124,7631796,16218204,17757876,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0143,0.0,0.0,16218104.0,8,0
1781923529463,23850000,6092124,7631796,16218204,17757876,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0138,0.0,0.0,16218104.0,8,0
1781923541650,23850000,6092124,7631796,16218204,17757876,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0133,0.0,0.0,16218104.0,8,0
1781923554014,23850000,6092124,7631796,16218204,17757876,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0138,0.0,0.0,16218104.0,8,0
1781923566367,23850000,6092124,7631796,16218204,17757876,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0145,0.0,0.0,16218104.0,8,0
1781923579028,23850000,6092124,7631796,16218204,17757876,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0133,0.0,0.0,16218104.0,8,0
1781923591566,23850000,6092124,7631796,16218204,17757876,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0135,0.0,0.0,16218104.0,8,0
1781923604222,23850000,6092124,7631796,16218204,17757876,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0135,0.0,0.0,16218104.0,8,0
1781923617006,23850000,6092124,7631796,16218204,17757876,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0155,0.0,0.0,16218104.0,8,0
1781923629638,23850000,6092124,7631796,16218204,17757876,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0153,0.0,0.0,16218104.0,8,0
1781923642207,23850000,6092124,7631796,16218204,17757876,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.016,0.0,0.0,16218104.0,8,0
1781923654635,23850000,6092124,7631796,16218204,17757876,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0153,0.0,0.0,16218104.0,8,0
1781923667222,23850000,6092124,7631796,16218204,17757876,337.777777,676.666666,786.253623,-1,-1,-1,-1,0.0153,0.0,0.0,16218104.0,8,0
